voc ,dist ,date 
http://purl.org/vocab/bio/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/bio/versions/2003-07-28.n3 ,2003-07-28
http://purl.org/vocab/bio/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/bio/versions/2010-04-20.n3 ,2010-04-20
http://purl.org/vocab/bio/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/bio/versions/2003-03-14.n3 ,2003-03-14
http://purl.org/vocab/bio/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/bio/versions/2004-03-05.n3 ,2004-03-05
http://purl.org/ontology/olo/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/olo/versions/2010-07-20.n3 ,2010-07-20
http://purl.org/ontology/olo/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/olo/versions/2010-07-23.n3 ,2010-07-23
http://www.opmw.org/ontology/ ,https://lov.linkeddata.es/dataset/lov/vocabs/opmw/versions/2014-07-11.n3 ,2014-07-11
http://purl.org/configurationontology ,https://lov.linkeddata.es/dataset/lov/vocabs/cold/versions/2013-11-21.n3 ,2013-11-21
http://www.w3.org/ns/auth/acl ,https://lov.linkeddata.es/dataset/lov/vocabs/acl/versions/2012-07-03.n3 ,2012-07-03
http://purl.org/spar/pro ,https://lov.linkeddata.es/dataset/lov/vocabs/pro/versions/2012-07-04.n3 ,2012-07-04
http://www.w3.org/ns/auth/cert# ,https://lov.linkeddata.es/dataset/lov/vocabs/cert/versions/2008-11-13.n3 ,2008-11-13
http://www.w3.org/ns/regorg ,https://lov.linkeddata.es/dataset/lov/vocabs/rov/versions/2013-01-08.n3 ,2013-01-08
http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2009-07-07.n3 ,2009-07-07
http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2015-01-11.n3 ,2015-01-11
http://www.w3.org/ns/ldp# ,https://lov.linkeddata.es/dataset/lov/vocabs/ldp/versions/2013-03-07.n3 ,2013-03-07
http://rdf.geospecies.org/methods/observationMethod.rdf ,https://lov.linkeddata.es/dataset/lov/vocabs/obsm/versions/2009-02-15.n3 ,2009-02-15
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2014-06-16.n3 ,2014-06-16
http://def.seegrid.csiro.au/isotc211/iso19156/2011/observation ,https://lov.linkeddata.es/dataset/lov/vocabs/om/versions/2013-11-14.n3 ,2013-11-14
http://purl.org/linguistics/gold ,https://lov.linkeddata.es/dataset/lov/vocabs/gold/versions/2010-01-01.n3 ,2010-01-01
http://salt.semanticauthoring.org/ontologies/sro ,https://lov.linkeddata.es/dataset/lov/vocabs/sro/versions/2012-07-03.n3 ,2012-07-03
http://ns.inria.fr/ludo/v1/virtualcontext# ,https://lov.linkeddata.es/dataset/lov/vocabs/ludo-vc/versions/2016-08-26.n3 ,2016-08-26
http://www.w3.org/ns/regorg ,https://lov.linkeddata.es/dataset/lov/vocabs/rov/versions/2013-12-21.n3 ,2013-12-21
http://def.seegrid.csiro.au/isotc211/iso19108/2002/temporal ,https://lov.linkeddata.es/dataset/lov/vocabs/tm/versions/2013-11-13.n3 ,2013-11-13
http://bblfish.net/work/atom-owl/2006-06-06/ ,https://lov.linkeddata.es/dataset/lov/vocabs/awol/versions/2006-06-26.n3 ,2006-06-26
http://www.irit.fr/recherches/MELODI/ontologies/IoT-Lifecycle ,https://lov.linkeddata.es/dataset/lov/vocabs/lifecycle/versions/2016-02-26.n3 ,2016-02-26
http://www.openarchives.org/ore/terms/ ,https://lov.linkeddata.es/dataset/lov/vocabs/ore/versions/2008-10-17.n3 ,2008-10-17
http://purl.org/vocommons/voaf ,https://lov.linkeddata.es/dataset/lov/vocabs/voaf/versions/2011-03-11.n3 ,2011-03-11
http://purl.org/vocommons/voaf ,https://lov.linkeddata.es/dataset/lov/vocabs/voaf/versions/2011-11-16.n3 ,2011-11-16
http://vocab.deri.ie/odapp ,https://lov.linkeddata.es/dataset/lov/vocabs/odapp/versions/2012-07-04.n3 ,2012-07-04
http://vocab.deri.ie/odapp ,https://lov.linkeddata.es/dataset/lov/vocabs/odapp/versions/2012-07-17.n3 ,2012-07-17
http://www.purl.org/net/remetca# ,https://lov.linkeddata.es/dataset/lov/vocabs/remetca/versions/2014-10-14.n3 ,2014-10-14
http://securitytoolbox.appspot.com/MASO ,https://lov.linkeddata.es/dataset/lov/vocabs/maso/versions/2013-05-03.n3 ,2013-05-03
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2010-05-10.n3 ,2010-05-10
http://premon.fbk.eu/ontology/pb ,https://lov.linkeddata.es/dataset/lov/vocabs/pmopb/versions/2015-10-28.n3 ,2015-10-28
https://w3id.org/seas/TradingOntology ,https://lov.linkeddata.es/dataset/lov/vocabs/seasto/versions/2016-11-15.n3 ,2016-11-15
http://purl.org/ctic/infraestructuras/organizacion ,https://lov.linkeddata.es/dataset/lov/vocabs/ctorg/versions/2010-10-01.n3 ,2010-10-01
http://qudt.org/schema/qudt ,https://lov.linkeddata.es/dataset/lov/vocabs/qudt/versions/2016-10-09.n3 ,2016-10-09
http://qudt.org/schema/qudt ,https://lov.linkeddata.es/dataset/lov/vocabs/qudt/versions/2011-06-01.n3 ,2011-06-01
http://vocab.gtfs.org/terms# ,https://lov.linkeddata.es/dataset/lov/vocabs/gtfs/versions/2014-10-23.n3 ,2014-10-23
http://data.ordnancesurvey.co.uk/ontology/spatialrelations/ ,https://lov.linkeddata.es/dataset/lov/vocabs/osspr/versions/2013-09-04.n3 ,2013-09-04
http://purl.org/vocab/aiiso/schema ,https://lov.linkeddata.es/dataset/lov/vocabs/aiiso/versions/2008-05-14.n3 ,2008-05-14
http://purl.org/vocab/aiiso/schema ,https://lov.linkeddata.es/dataset/lov/vocabs/aiiso/versions/2008-09-25.n3 ,2008-09-25
http://purl.org/ontology/is/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/is/versions/2010-07-31.n3 ,2010-07-31
http://purl.org/linked-data/sdmx/2009/code ,https://lov.linkeddata.es/dataset/lov/vocabs/sdmx-code/versions/2010-07-21.n3 ,2010-07-21
http://data.lirmm.fr/ontologies/poste ,https://lov.linkeddata.es/dataset/lov/vocabs/poste/versions/2013-06-03.n3 ,2013-06-03
http://lexvo.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/lvont/versions/2012-03-01.n3 ,2012-03-01
http://www.w3.org/TR/2003/PR-owl-guide-20031215/food ,https://lov.linkeddata.es/dataset/lov/vocabs/fowl/versions/2003-12-15.n3 ,2003-12-15
http://rdf.insee.fr/def/geo ,https://lov.linkeddata.es/dataset/lov/vocabs/igeo/versions/2015-01-11.n3 ,2015-01-11
http://def.seegrid.csiro.au/isotc211/iso19156/2011/sampling ,https://lov.linkeddata.es/dataset/lov/vocabs/sam/versions/2013-11-14.n3 ,2013-11-14
http://purl.org/ontology/olo/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/olo/versions/2010-07-11.n3 ,2010-07-11
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2006-10-19.n3 ,2006-10-19
http://xmlns.com/foaf/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/foaf/versions/2010-01-01.n3 ,2010-01-01
http://purl.org/vocab/frbr/extended ,https://lov.linkeddata.es/dataset/lov/vocabs/frbre/versions/2005-08-10.n3 ,2005-08-10
https://bmake.th-brandenburg.de/spv ,https://lov.linkeddata.es/dataset/lov/vocabs/spvqa/versions/2017-06-05.n3 ,2017-06-05
http://courseware.rkbexplorer.com/ontologies/courseware ,https://lov.linkeddata.es/dataset/lov/vocabs/crsw/versions/2006-05-03.n3 ,2006-05-03
http://www.bbc.co.uk/ontologies/cms ,https://lov.linkeddata.es/dataset/lov/vocabs/bbccms/versions/2014-10-21.n3 ,2014-10-21
http://purl.org/stuff/rev# ,https://lov.linkeddata.es/dataset/lov/vocabs/rev/versions/2007-11-08.n3 ,2007-11-08
http://id.loc.gov/vocabulary/relators ,https://lov.linkeddata.es/dataset/lov/vocabs/mrel/versions/2012-07-03.n3 ,2012-07-03
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2006-10-23.n3 ,2006-10-23
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/dul/versions/2012-05-04.n3 ,2012-05-04
http://www.observedchange.com/tisc/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/tisc/versions/2014-07-11.n3 ,2014-07-11
http://purl.org/saws/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/saws/versions/2013-06-07.n3 ,2013-06-07
http://xmlns.com/foaf/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/foaf/versions/2005-05-19.n3 ,2005-05-19
http://vocab.resc.info/communication ,https://lov.linkeddata.es/dataset/lov/vocabs/comm/versions/2012-07-20.n3 ,2012-07-20
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/dul/versions/2009-06-05.n3 ,2009-06-05
http://purl.org/reco# ,https://lov.linkeddata.es/dataset/lov/vocabs/reco/versions/2011-08-01.n3 ,2011-08-01
http://vocab.org/whisky/terms ,https://lov.linkeddata.es/dataset/lov/vocabs/whisky/versions/2008-09-25.n3 ,2008-09-25
http://vocab.deri.ie/br ,https://lov.linkeddata.es/dataset/lov/vocabs/br/versions/2011-07-09.n3 ,2011-07-09
http://purl.org/acco/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/acco/versions/2013-03-25.n3 ,2013-03-25
http://purl.org/configurationontology ,https://lov.linkeddata.es/dataset/lov/vocabs/cold/versions/2012-07-05.n3 ,2012-07-05
http://purl.org/spar/pso ,https://lov.linkeddata.es/dataset/lov/vocabs/pso/versions/2012-06-08.n3 ,2012-06-08
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2013-06-27.n3 ,2013-06-27
http://lod.nl.go.kr/ontology/ ,https://lov.linkeddata.es/dataset/lov/vocabs/nlon/versions/2015-11-18.n3 ,2015-11-18
http://contextus.net/ontology/ontomedia/ext/common/being# ,https://lov.linkeddata.es/dataset/lov/vocabs/being/versions/2013-09-19.n3 ,2013-09-19
http://www.essepuntato.it/2013/10/vagueness ,https://lov.linkeddata.es/dataset/lov/vocabs/vag/versions/2013-11-28.n3 ,2013-11-28
http://www.ontologydesignpatterns.org/ont/lmm/LMM_L1.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/lmm1/versions/2010-02-09.n3 ,2010-02-09
http://purl.org/dita/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/dita/versions/2014-08-03.n3 ,2014-08-03
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2018-02-16.n3 ,2018-02-16
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2013-05-07.n3 ,2013-05-07
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2012-08-29.n3 ,2012-08-29
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2015-07-03.n3 ,2015-07-03
http://www.essepuntato.it/2008/12/pattern ,https://lov.linkeddata.es/dataset/lov/vocabs/pattern/versions/2012-05-21.n3 ,2012-05-21
http://purl.org/theatre# ,https://lov.linkeddata.es/dataset/lov/vocabs/theatre/versions/2011-01-16.n3 ,2011-01-16
http://rdfs.org/sioc/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/sioc/versions/2010-03-25.n3 ,2010-03-25
http://www.semanticdesktop.org/ontologies/2007/04/02/ncal ,https://lov.linkeddata.es/dataset/lov/vocabs/ncal/versions/2007-04-02.n3 ,2007-04-02
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2012-04-27.n3 ,2012-04-27
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/rlog# ,https://lov.linkeddata.es/dataset/lov/vocabs/rlog/versions/2015-04-01.n3 ,2015-04-01
https://w3id.org/seas/FeatureOfInterestOntology ,https://lov.linkeddata.es/dataset/lov/vocabs/foio/versions/2016-07-01.n3 ,2016-07-01
http://eprints.org/ontology/ ,https://lov.linkeddata.es/dataset/lov/vocabs/ep/versions/2010-10-20.n3 ,2010-10-20
http://www.kanzaki.com/ns/music ,https://lov.linkeddata.es/dataset/lov/vocabs/music/versions/2006-06-17.n3 ,2006-06-17
http://rdaregistry.info/Elements/i ,https://lov.linkeddata.es/dataset/lov/vocabs/rdai/versions/2014-07-30.n3 ,2014-07-30
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core# ,https://lov.linkeddata.es/dataset/lov/vocabs/nif/versions/2014-05-16.n3 ,2014-05-16
http://data.press.net/ontology/classification/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pnc/versions/2012-09-25.n3 ,2012-09-25
http://data.archiveshub.ac.uk/def/ ,https://lov.linkeddata.es/dataset/lov/vocabs/locah/versions/2011-03-17.n3 ,2011-03-17
http://www.lingvoj.org/semio.rdf ,https://lov.linkeddata.es/dataset/lov/vocabs/semio/versions/2008-07-16.n3 ,2008-07-16
http://vcharpenay.github.io/hto/hto.xml ,https://lov.linkeddata.es/dataset/lov/vocabs/hto/versions/2016-01-29.n3 ,2016-01-29
http://vcharpenay.github.io/hto/hto.xml ,https://lov.linkeddata.es/dataset/lov/vocabs/hto/versions/2016-10-20.n3 ,2016-10-20
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2013-12-04.n3 ,2013-12-04
http://purl.org/linked-data/cube ,https://lov.linkeddata.es/dataset/lov/vocabs/qb/versions/2013-03-02.n3 ,2013-03-02
http://purl.org/linked-data/cube ,https://lov.linkeddata.es/dataset/lov/vocabs/qb/versions/2010-11-27.n3 ,2010-11-27
http://contextus.net/ontology/ontomedia/misc/date# ,https://lov.linkeddata.es/dataset/lov/vocabs/date/versions/2005-05-11.n3 ,2005-05-11
http://www.w3.org/2011/http ,https://lov.linkeddata.es/dataset/lov/vocabs/http/versions/2011-04-29.n3 ,2011-04-29
http://purl.org/net/p-plan# ,https://lov.linkeddata.es/dataset/lov/vocabs/p-plan/versions/2013-05-17.n3 ,2013-05-17
http://vocab.datex.org/terms# ,https://lov.linkeddata.es/dataset/lov/vocabs/datex/versions/2016-06-13.n3 ,2016-06-13
http://xmlns.com/foaf/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/foaf/versions/2005-04-03.n3 ,2005-04-03
http://xmlns.com/foaf/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/foaf/versions/2010-08-09.n3 ,2010-08-09
http://xmlns.com/foaf/0.1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/foaf/versions/2007-01-14.n3 ,2007-01-14
http://data.ordnancesurvey.co.uk/ontology/50kGazetteer/ ,https://lov.linkeddata.es/dataset/lov/vocabs/g50k/versions/2015-01-11.n3 ,2015-01-11
http://ontologi.es/doap-deps# ,https://lov.linkeddata.es/dataset/lov/vocabs/deps/versions/2013-07-31.n3 ,2013-07-31
http://purl.org/spar/pro ,https://lov.linkeddata.es/dataset/lov/vocabs/pro/versions/2012-05-10.n3 ,2012-05-10
http://purl.org/hpi/patchr# ,https://lov.linkeddata.es/dataset/lov/vocabs/pat/versions/2015-01-20.n3 ,2015-01-20
http://purl.org/hpi/patchr# ,https://lov.linkeddata.es/dataset/lov/vocabs/pat/versions/2014-03-11.n3 ,2014-03-11
http://purl.org/hpi/patchr# ,https://lov.linkeddata.es/dataset/lov/vocabs/pat/versions/2013-09-01.n3 ,2013-09-01
http://rhizomik.net/ontologies/copyrightonto.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/cro/versions/2013-09-02.n3 ,2013-09-02
http://id.loc.gov/vocabulary/relators ,https://lov.linkeddata.es/dataset/lov/vocabs/mrel/versions/2014-02-16.n3 ,2014-02-16
http://id.loc.gov/vocabulary/relators ,https://lov.linkeddata.es/dataset/lov/vocabs/mrel/versions/2014-05-31.n3 ,2014-05-31
http://purl.org/spar/pro ,https://lov.linkeddata.es/dataset/lov/vocabs/pro/versions/2011-11-22.n3 ,2011-11-22
http://def.seegrid.csiro.au/isotc211/iso19115/2003/extent ,https://lov.linkeddata.es/dataset/lov/vocabs/ext/versions/2014-08-28.n3 ,2014-08-28
http://vocab.deri.ie/csp ,https://lov.linkeddata.es/dataset/lov/vocabs/csp/versions/2011-06-29.n3 ,2011-06-29
http://www.loc.gov/mads/rdf/v1 ,https://lov.linkeddata.es/dataset/lov/vocabs/mads/versions/2012-05-10.n3 ,2012-05-10
http://vocab.resc.info/communication ,https://lov.linkeddata.es/dataset/lov/vocabs/comm/versions/2013-04-15.n3 ,2013-04-15
http://vocab.deri.ie/search ,https://lov.linkeddata.es/dataset/lov/vocabs/search/versions/2013-02-22.n3 ,2013-02-22
http://rdaregistry.info/Elements/u ,https://lov.linkeddata.es/dataset/lov/vocabs/rdau/versions/2014-07-30.n3 ,2014-07-30
http://def.seegrid.csiro.au/isotc211/iso19156/2011/sampling ,https://lov.linkeddata.es/dataset/lov/vocabs/sam/versions/2012-07-24.n3 ,2012-07-24
http://inference-web.org/2.0/pml-provenance.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/pmlp/versions/2015-01-11.n3 ,2015-01-11
http://www.w3.org/2003/g/data-view ,https://lov.linkeddata.es/dataset/lov/vocabs/grddl/versions/2007-10-31.n3 ,2007-10-31
http://www.gsi.dit.upm.es/ontologies/marl/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/marl/versions/2013-05-10.n3 ,2013-05-10
http://def.seegrid.csiro.au/isotc211/iso19115/2003/metadata ,https://lov.linkeddata.es/dataset/lov/vocabs/md/versions/2012-10-26.n3 ,2012-10-26
http://def.seegrid.csiro.au/isotc211/iso19115/2003/metadata ,https://lov.linkeddata.es/dataset/lov/vocabs/md/versions/2014-08-28.n3 ,2014-08-28
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2014-07-28.n3 ,2014-07-28
http://purl.org/twc/ontology/cdm.owl# ,https://lov.linkeddata.es/dataset/lov/vocabs/cdm/versions/2011-09-23.n3 ,2011-09-23
http://vocab.deri.ie/rooms ,https://lov.linkeddata.es/dataset/lov/vocabs/rooms/versions/2012-10-02.n3 ,2012-10-02
http://def.seegrid.csiro.au/isotc211/iso19115/2003/extent ,https://lov.linkeddata.es/dataset/lov/vocabs/ext/versions/2014-06-06.n3 ,2014-06-06
http://def.seegrid.csiro.au/isotc211/iso19115/2003/extent ,https://lov.linkeddata.es/dataset/lov/vocabs/ext/versions/2012-10-26.n3 ,2012-10-26
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2016-05-04.n3 ,2016-05-04
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2014-12-11.n3 ,2014-12-11
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core# ,https://lov.linkeddata.es/dataset/lov/vocabs/nif/versions/2014-08-07.n3 ,2014-08-07
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core# ,https://lov.linkeddata.es/dataset/lov/vocabs/nif/versions/2013-10-24.n3 ,2013-10-24
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core# ,https://lov.linkeddata.es/dataset/lov/vocabs/nif/versions/2013-10-18.n3 ,2013-10-18
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core# ,https://lov.linkeddata.es/dataset/lov/vocabs/nif/versions/2013-10-03.n3 ,2013-10-03
http://www.gsi.dit.upm.es/ontologies/marl/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/marl/versions/2011-01-27.n3 ,2011-01-27
http://data.lirmm.fr/ontologies/poste ,https://lov.linkeddata.es/dataset/lov/vocabs/poste/versions/2013-05-02.n3 ,2013-05-02
http://vocab.org/transit/terms/ ,https://lov.linkeddata.es/dataset/lov/vocabs/transit/versions/2011-03-28.n3 ,2011-03-28
http://www.w3.org/ns/rdfa# ,https://lov.linkeddata.es/dataset/lov/vocabs/rdfa/versions/2013-03-11.n3 ,2013-03-11
http://purl.org/ctic/dcat# ,https://lov.linkeddata.es/dataset/lov/vocabs/ds/versions/2013-03-22.n3 ,2013-03-22
http://purl.org/spar/pro ,https://lov.linkeddata.es/dataset/lov/vocabs/pro/versions/2012-07-03.n3 ,2012-07-03
http://inference-web.org/2.0/pml-provenance.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/pmlp/versions/2009-04-24.n3 ,2009-04-24
http://spitfire-project.eu/ontology/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/spt/versions/2012-10-18.n3 ,2012-10-18
http://def.seegrid.csiro.au/isotc211/iso19109/2005/feature ,https://lov.linkeddata.es/dataset/lov/vocabs/gf/versions/2013-11-14.n3 ,2013-11-14
http://www.w3.org/2001/sw/hcls/ns/transmed/ ,https://lov.linkeddata.es/dataset/lov/vocabs/tmo/versions/2012-07-03.n3 ,2012-07-03
https://w3id.org/seas/OperatingOntology ,https://lov.linkeddata.es/dataset/lov/vocabs/seas-op/versions/2016-07-24.n3 ,2016-07-24
http://open.vocab.org/terms ,https://lov.linkeddata.es/dataset/lov/vocabs/ov/versions/2011-11-25.n3 ,2011-11-25
http://semweb.mmlab.be/ns/apps4X ,https://lov.linkeddata.es/dataset/lov/vocabs/apps4X/versions/2014-06-19.n3 ,2014-06-19
http://data.ign.fr/def/geofla ,https://lov.linkeddata.es/dataset/lov/vocabs/geofla/versions/2015-01-11.n3 ,2015-01-11
http://purl.org/ontology/ssso ,https://lov.linkeddata.es/dataset/lov/vocabs/ssso/versions/2014-07-02.n3 ,2014-07-02
http://w3id.org/charta77/jup ,https://lov.linkeddata.es/dataset/lov/vocabs/jup/versions/2016-07-14.n3 ,2016-07-14
http://cedric.cnam.fr/isid/ontologies/PersonLink.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/plink/versions/2015-02-14.n3 ,2015-02-14
http://purl.org/essglobal/vocab/ ,https://lov.linkeddata.es/dataset/lov/vocabs/essglobal/versions/2015-05-04.n3 ,2015-05-04
http://data.lirmm.fr/ontologies/poste ,https://lov.linkeddata.es/dataset/lov/vocabs/poste/versions/2014-05-21.n3 ,2014-05-21
http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/lsweb/versions/2015-09-24.n3 ,2015-09-24
http://www.w3.org/2006/time ,https://lov.linkeddata.es/dataset/lov/vocabs/time/versions/2006-09-27.n3 ,2006-09-27
http://swrc.ontoware.org/ontology-07 ,https://lov.linkeddata.es/dataset/lov/vocabs/swrc/versions/2007-06-22.n3 ,2007-06-22
http://www.linkedmodel.org/schema/dtype ,https://lov.linkeddata.es/dataset/lov/vocabs/dtype/versions/2014-06-28.n3 ,2014-06-28
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/rlog# ,https://lov.linkeddata.es/dataset/lov/vocabs/rlog/versions/2014-09-02.n3 ,2014-09-02
http://dati.isprambiente.it/ontology/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/ispra/versions/2015-12-14.n3 ,2015-12-14
http://purl.org/spar/biro ,https://lov.linkeddata.es/dataset/lov/vocabs/biro/versions/2013-05-11.n3 ,2013-05-11
http://www.w3.org/ns/auth/acl ,https://lov.linkeddata.es/dataset/lov/vocabs/acl/versions/2012-12-18.n3 ,2012-12-18
http://www.bbc.co.uk/ontologies/cms ,https://lov.linkeddata.es/dataset/lov/vocabs/bbccms/versions/2016-02-01.n3 ,2016-02-01
http://betalinkeddata.cbs.nl/def/cbs ,https://lov.linkeddata.es/dataset/lov/vocabs/cbs/versions/2018-05-02.n3 ,2018-05-02
http://purl.org/essglobal/vocab/ ,https://lov.linkeddata.es/dataset/lov/vocabs/essglobal/versions/2014-01-09.n3 ,2014-01-09
http://purl.org/spar/pso ,https://lov.linkeddata.es/dataset/lov/vocabs/pso/versions/2012-02-20.n3 ,2012-02-20
http://purl.org/ontology/holding ,https://lov.linkeddata.es/dataset/lov/vocabs/holding/versions/2014-06-30.n3 ,2014-06-30
http://ns.inria.fr/provoc ,https://lov.linkeddata.es/dataset/lov/vocabs/provoc/versions/2016-02-18.n3 ,2016-02-18
http://www.ontologydesignpatterns.org/ont/dul/DUL.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/dul/versions/2014-07-04.n3 ,2014-07-04
http://www.observedchange.com/tisc/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/tisc/versions/2011-08-16.n3 ,2011-08-16
http://linkedgeodata.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/lgdo/versions/2013-08-14.n3 ,2013-08-14
http://data.lirmm.fr/ontologies/poste ,https://lov.linkeddata.es/dataset/lov/vocabs/poste/versions/2013-05-27.n3 ,2013-05-27
http://purl.org/dqm-vocabulary/v1/dqm ,https://lov.linkeddata.es/dataset/lov/vocabs/dqm/versions/2011-10-09.n3 ,2011-10-09
http://purl.org/pav/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pav/versions/2013-03-27.n3 ,2013-03-27
http://purl.org/net/soron ,https://lov.linkeddata.es/dataset/lov/vocabs/sor/versions/2015-05-12.n3 ,2015-05-12
http://purl.org/pav/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pav/versions/2012-04-04.n3 ,2012-04-04
http://www.observedchange.com/tisc/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/tisc/versions/2012-05-02.n3 ,2012-05-02
http://ontology.eil.utoronto.ca/GCI/Foundation/GCI-Foundation.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/gci/versions/2015-04-15.n3 ,2015-04-15
http://purl.org/pav/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pav/versions/2014-08-22.n3 ,2014-08-22
http://data.ign.fr/def/geofla ,https://lov.linkeddata.es/dataset/lov/vocabs/geofla/versions/2014-08-22.n3 ,2014-08-22
http://www.w3.org/ns/ssn/ ,https://lov.linkeddata.es/dataset/lov/vocabs/ssn/versions/2011-06-20.n3 ,2011-06-20
https://opendata.aragon.es/def/ei2a/ei2a.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/ei2a/versions/2019-01-16.n3 ,2019-01-16
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2018-01-16.n3 ,2018-01-16
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2018-05-15.n3 ,2018-05-15
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2015-05-19.n3 ,2015-05-19
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2018-10-16.n3 ,2018-10-16
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2015-10-01.n3 ,2015-10-01
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2017-01-17.n3 ,2017-01-17
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2016-01-12.n3 ,2016-01-12
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2017-09-12.n3 ,2017-09-12
